topic	sentence_hash	sentence	stance	aspect	inner	cross
nuclear energy	9ab7a69a4d72b02cf8ab4373e2b6155a		nnnnnnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	00000000000000000000000000000000000000000001111111111111111111111000000000001111111111000000000001111111111100001111111100000000000000000000011111100000000000000000000000111111111111100000000000000000000111111111111111111110000000000000000000	Test	
nuclear energy	fbaf58cf80b1b1028d3a89063b4bcedf		nnnnnnnnnnnnnnnnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	000000000000000000000000000001111111100000000000000000000000000000000000000000000000000000	Train	Train
nuclear energy	14c33ae4b9b9d372666c33c4b924e180		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	0000000000000000000000000000000000000000000000000000011111111111100001111111111111111111100001111111111111100000000000000000000000000000000	Train	Train
nuclear energy	8f85a37ec2605fd41c1c3054abb786db		cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	00000000000000000000000000000000111111111111111110000000000011111111100000000000000000000000000000000000	Dev	Train
nuclear energy	9735a4b95dd9db52fbfbd3c0ad4fad59		ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	111111111110000000000000000000000001111111111111111111111111110000000000000000000	Train	Train
nuclear energy	37350cfdc78dd137111805cee6e2de48		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	0000000000000000000000000000000000000000000000000000000000000011111111100000000000000000001111111111111110000000000000000000000001111000001111111111000000000000000000000000000001111000011111111111000000000000000000000	Train	Train
nuclear energy	e16a15394a201726a89f96dc8e0b7a10		nnnnnnnnnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccnnnnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	000000000000000000000000000000111111110000000000000000001111111000000000000000000000000000000000000001111111110000000000000011110000111111100000000000000000000000000000000000011110000000000000000111110000000000000000000000000000	Train	Train
nuclear energy	1d8d6a7c783533bc49505419efe12718		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	0000000000000000000000000000000000000000000000000000000000000000000000000000111111111111100000000000000000000011110000000000000000001111111000000000111111111111110	Train	Train
nuclear energy	7ea91ca49fcb4ede1fb871b72ddf5ae9		pppppppppppppppppppppppppppppppppppppppppppppppppppppppppnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	0000000000000000000000001111111110000001111111111111111110000000000000000000000000000000000000000	Train	Train
nuclear energy	a79ea1da649e41019abed9217ded699e		nnnnnnnnnnnnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	00000000000000000000000000000000011111111111111111111110000000000000000000000000	Test	
nuclear energy	fd8f4c121d2df0f7272603de9ccfc73a		ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	00000000000000000000000000001111111111111111111111111000001111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000111111111111111110	Train	Train
nuclear energy	8cea3eb7e36c141e3c0b361ec5db0da3		ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	00000111111111111110000000000000000000000000000011111111111100000000000000001111111111111111111111110000000000000000000000000000000000000001110	Train	Train
nuclear energy	bee879f85ed741b00c0eb0ef28324e82		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111000000000000001111111111110	Dev	Train
nuclear energy	073c22c71ffdbf7fd20f99f07553f8c9		nnnnnnnnnnnnnnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppnnnnnnnnnnnnnnn	000000000000000000000000000111111110000011111111111000000000000000011111111111111000000000000000	Train	Train
nuclear energy	6265c47a552fc2147a2c26f68ca3d724		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111110000000000000000000111111111111111110	Train	Train
nuclear energy	e5e597e7fd7f73deb51020a7a9d658bc		nnnnnnnnnnnnnnnnnnnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	000000000000000000000000011111110000000000000000000000000000000111111000000001111111111111111000000000000001111111100000000000000000000000000000000001111111111111111111111100000000000000000	Train	Train
nuclear energy	931fc1cbe3e3ebd97bb78b6b6517f8b2		nnnnccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	0000000000000111111111111111111100000000000000000000000000000001111111111111111111111111100000000000000000000000000000000000000000011111111111111100000000000000000000000000000000000000000000	Test	
nuclear energy	6f8adfdc3b1dbb718a05cc76af8739e0		cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccnnnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	00000000000000000000000000000000011111111111100000001111111100000000000000000000000111111111111111110000011111111111111111000000000111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	Dev	Train
nuclear energy	23f5fcd66cd0d6fe244c747963f5aa2b		nnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	00000000111100000000000000000000000000000000000000000000000011111111111111111100000000000000000111111111111110	Train	Train
nuclear energy	8e1fba784e7e6b206d4a28052578cd62		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnncccccccccccccccccccccccccccccccccccccccccn	0000000000000000000000000000000000000000000000000000000000000000000000000011111100001111111111111110000000000000	Train	Train
nuclear energy	1fb99bbc1f4ee139761d8bfdef700ddf		nnnnnnnnnnnnnnnnnnnnnnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	0000000000000000000000000000000000000000000000000000000000001111111111111100000000000000000000000001111111111111111110000000000000000000000000	Test	
nuclear energy	295c668386566c533cdb734c818914f4		pppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	11111111110000000000000000000000000000001111111100000000000000000000000000000011111111111111100000000000000000000000000000000111111111111110	Test	
nuclear energy	e533f2ebfdae5c54c3d48786855ba9d2		nnnnnnnnnnnnnnnnnnnnnnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	00000000000000000000000000000000000000000000000000000000000011111111111111000000000000000000111111111111000000000011111111111000000000000000000000000000000000000000000000000000000000000000011111111111111110	Train	Train
nuclear energy	0be92eaf04b68286218465eaaf7e74f5		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	000000000000000000000000000000000000000000000001111111111111000000000000001111111111111111100001111111111111111111111111111111000000000000000000011111111111111111111111111111110	Train	Train
nuclear energy	a20036b769f23878ed31e27252a4f350		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppppppn	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111000000000000000001111111111111111110	Train	Train
nuclear energy	325bc0d93ff00817307beee382620729		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111000011111111111110	Train	Train
nuclear energy	13039f638efd202d4acb05239d380616		pppppppppppppppppppppppppppppppppppppppppppppppppppppppppppnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	00000000000000000000000000000000000111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	Train	Train
nuclear energy	79f09d7c00052be3169a502db3f5fd08		pppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	00000111111100000000000000000000000000000000000000000000000001111111111111111000000000000000000001111111111111111110	Train	Train
nuclear energy	de532e102e0cb4a7029119f285aede12		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111000000000000000000011111111100000000000000000000011111111111000000000	Dev	Train
nuclear energy	d921fc32cbf974aff52867b78122e6f6		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	0000000000000000000000000000000000000000000000000000000001111110000000011111100000000000000000000000000000000000000000	Train	Train
nuclear energy	e53eab33053ad63eef64bee91e06d3a2		pppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	0000000000000000000111111000000000000111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111000000000000111111111111111111110	Test	
nuclear energy	b933a1dd80886370521985db834054a3		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppnnnnnnnnnnnnnnnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppnnnnnnnnnnnnnnnnnnnnnnnn	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111100000000000000000000000000011111111111111111111000000000000000000000000	Train	Train
nuclear energy	f448cd6a8799e7dfea75e2aeac6a9195		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	00000000000000000000000000000000000000000000000000001111111111111100000000000000000000000000000000000000000000000000000	Train	Train
nuclear energy	19fd5e06deaca0f9ecd9315a61e0b397		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111111100000000000000001111111111100001111111111111111111111111110	Test	
nuclear energy	1e37deaae10ecc7f216b431e73c0458e		ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	0000000000000000011110000011111111111111111111000000000000011111000000000000000000000011111111111000000000000	Train	Train
nuclear energy	462dd40175d3746508123c117ffd5437		ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccnnnnnnnnnnnnnnnnnnnnnnnnnnnn	0000111111111111000000011111111000000000000000000000000000000000000000000000000000000000000000001111110000000000000000000000000000	Test	
nuclear energy	d7b27ecd09d06d01a5919a11f0c06066		pppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppnnnnnnnnnnnccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	00001111111111111111111111111000000000111111111111100000000001111111111111111000000000001111111111111111110000000001111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111110	Train	Train
nuclear energy	d9985febe9877e0e7b6569b3b492ed97		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnccccccccccccccccccccccccccccccccccccccccccccccccccccccccccnnnnnnccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	000000000000000000000000000000000000000000000000000111111111111111111110000000000000000000000000000000011111100000000000000011111111111111110000000000000011111111111111111111111111110000000000000000000000001111111111111111111111111110	Train	Train
nuclear energy	56e3fe9b492a6049bfe4dee464182744		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111100000000000000000000000000000000011111111111100000000000000000	Dev	Train
nuclear energy	e9088e20bafbac22e812db7100ab8222		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	00000000000000000000000000000000001111100000000000000000000000000000000000000000000000000000000000000000000	Test	
nuclear energy	c9a5814b9ba7e7eacef5e0315ebda023		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	0000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111110000000000000000000000000000000111111111111110	Train	Train
nuclear energy	33e8e78b010c3e1ffaf040c0e38c60de		ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	00011111111111100000000000001111000000000000000001111111111000000000111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000	Train	Train
nuclear energy	a7c908e66df2cb137b2fe726b2a83e34		pppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	0000000000000000000000000000000000000000000000000000000000111100000000000000000000000011111111111110	Train	Train
nuclear energy	8699ec3f9e38eb574b1c4333a298d5db		cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	000000000000000000000000000000000000000000000000011111111111111100001111110000000000000000000000000001111111111111111110	Train	Train
nuclear energy	40c7fd12b9a31983512990b0a9a2be81		cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	00000000000011111111111111111111110000000000000000000000000000011111000001111111111111111110	Train	Train
nuclear energy	9a1ee9a9be1116f00d2b0d7a10c8c849		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111100000000000000000000000000000000000000000000011111111111111111111111100000000000000000001111111111110	Train	Train
nuclear energy	58dbd5a88f1924095db4c31ce63f0f22		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111000000000000000000000000000001111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000	Train	Train
nuclear energy	3c6506c0f7a12a08090a0deeb0beb4b6		ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	0000111110000111111111111111110000000000000000000000011111111111111111000000000111110000000000000000000111111110000000000111111111111111111111000000000000000111111111111111000011111100000000000000000000000000000	Train	Train
nuclear energy	d291c41de752064b2b1e1c49aebe5e7c		cccccccccccccccccccnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	00000000011111111110000000000000000001111111110000011111000011111111111110000111111111111111100000000000000000000000000000000000000	Train	Train
nuclear energy	1969890e37c8d495b36e1ffce85b9c12		nnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppnnccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccnnnnnnnnnnn	00000000000000000000000111111000000000000000111111111111111111111111111111000000000001111110000000000000000000000000000000000000011111000000000001111110000000000000000000000000000111111111111100000000000	Train	Train
nuclear energy	fa6bdc6736a54018960309c46b536bc3		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	00000000000000000000000000000000000000000000000000000001111111111111111000000000000000000000000000000000000000000	Train	Train
nuclear energy	5b30cc514d55d7786341936b54757ed0		ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	00001111111110000000001111100000000000111111111111111000000000111111000000000111111111110	Train	Train
nuclear energy	8f2cf052a910d4319aa21c252dec572b		nnnnnnnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	000000000000000000000000111111111111111000011100111111111111111111111111111110000000000000000111111111111111111111111000111000000000000000000000011111111111111110000000000000000000000000000000000111000001111100000000000000000111111111110	Test	
nuclear energy	ef21dcb9fc003f27a712c20282e7627f		cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccnnnnnnnnnnnccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	11111111000000000000000000000111111111111100000000000000000000000000000000000000000000000000000000001111000000000000000000000000000000000000000000000000000000000000000111111111000000000000000000000000000000000111110	Test	
nuclear energy	a8a6e0f26cbc25edd44672d0814ca30c		nnnnnnnnnnnnnnnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	0000000000000000001111111111111111111111110000000000000000000000000011111111111100001111110	Train	Train
nuclear energy	8cbe80ebbf049f66b48d3aab01854079		ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	00000000000000000000000000000000000000000000000011111111111111111100000000000111111111111110000000000000000000000000011111100000000000000000000000000000000	Train	Train
nuclear energy	08d96a35acf960354c8db9d92bfd38c8		nnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	000000000011111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000	Train	Train
nuclear energy	f7d0e06beba6bd7978bcf42263db16dc		nnnnnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	0000000000001111111100000000000000000000000000000000000000000000000000000000001111111111000000000000000000000000000000011111111111111111111111100000000000000000000000000000000000000000	Train	Train
nuclear energy	bc8a30ddfde86e36d9c9748806683053		pppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	000000000000000000000000011111111111111000000111001110000001111000000000000000000000000000000000000000000000000000000000000000000011111111111100000000000000111111111111111110000000000000001110000000000000000000000000000000	Test	
nuclear energy	1a89cbf864ce5cdb887d7b99d9833553		ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	0000000000000000000000000000000000000000000000000011111111111000000000000000000011111111111111111111110	Test	
nuclear energy	0ea082710347a20f89fcffb7309bf23f		ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	00000000000001111111111111111110000000000000000000000000000000000000011100111111111111001111111000111100000011111100111000111111111111111000000	Train	Train
nuclear energy	d9b713293a94e570d41a6789b437381c		pppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	00000111111111110000000000000000000000000000000000000000000000000111111111111000000000111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	Train	Train
nuclear energy	49a056bf40f87e84527019f42d8faf13		pppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	000001111111111111111111111110000000000000000000000000000000000000000000000000000000011111111111100001111111111111111000000000000000	Train	Train
nuclear energy	636fdb027b98d91da02408ac02a62fbc		cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccnnnnncccccccccccccccccccccccccccccccccccccccccccn	00001111111111000000000111111111111000000111111111111100000000000000000000000000000000000000000000000000000000000000000000000000111100001111111111100000000000	Dev	Train
nuclear energy	eee705d348d8110a705dfefa839f9e39		ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	00000000000000000000000000000000111111111000000000000000000000000000000000000001111100001111110	Train	Train
nuclear energy	18a6aefdf019fc66b99c19866484c38b		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnppppppppppppppppppppppppppppppppppnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	00000000000000000000000000000000000000000000000000000000000000000000000000000111110000011111111111000000000000000000000000000000000	Train	Train
nuclear energy	0a21d49d9a8363a8fcd4f54e6d8de4aa		cccccccccccccccccccccccccccccccccccccccccccccccccccccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	1111111111111100000000000111111111110011111100000111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	Train	Train
nuclear energy	97e566c2829b48cf7839f4461a97442a		ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	00001111111100000000000000000000000000000000000000000000001111110000000000000000000000111111111111111000000000001111111111111111111111111111111100111111111000011111100000000000000000011111110000001111111111111100001111111111111111111111110	Train	Train
nuclear energy	473c66132c7e8e6cb7449635c4b6dbf2		nnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	000000000000000001111110000000000000000000000000111111111111111111111111110	Dev	Train
nuclear energy	0f0a17b3509c7dbf35baf7c2ba6fac56		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111110000000000000000000000000000011111111111111100000000001111111111111111100000000000000000000000000000000011111000011111100000000000111111111110	Train	Train
nuclear energy	252fe813681dbde54e4995f635dc77a9		ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	000000000000000000000000011111111111111100001111100111100111111100111111100000000001111111110	Test	
nuclear energy	b2df75fe19453eb72870b400b047bf2f		nnnnnnnnnccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	00000000011111111111110000000000000000000000000000000111111000000000111111111110	Train	Train
nuclear energy	b23dd6b6b4707c50fffb2c5824f523ea		ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	1111111111111111111111111111100000000000011111111111000000000000000000001111111111000000111111111111111111110	Train	Train
nuclear energy	20d97d254299aec89b391a0d3ebae3f8		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111110	Train	Train
