topic	sentence_hash	segment_count	segment_hash	stance	aspect	segment	inner	cross
nuclear energy	e533f2ebfdae5c54c3d48786855ba9d2	0	ffef8a008eb81e6cc75aa8851369233a	pro	000000000000000000000000000000000001111111111111100000000000000000011111111111100000000001111111111100000000000000000000000000000000000000000000000000000000000000001111111111111111		Train	Train
nuclear energy	0be92eaf04b68286218465eaaf7e74f5	0	1e7d49e02b94247fd868458c1d3b2818	pro	0000000000111111111111100000000000000111111111111111110000111111111111111111111111111111100000000000000000001111111111111111111111111111111		Train	Train
nuclear energy	a20036b769f23878ed31e27252a4f350	0	149179e603ad253cbcc86b0e33815740	pro	00000111111100000000000000000111111111111111111		Train	Train
nuclear energy	325bc0d93ff00817307beee382620729	0	8524847fc7796ad2517f3b386208e056	pro	00000000000000000000000000000000000000000000000000000000000000000000011111111111111100001111111111111		Train	Train
nuclear energy	13039f638efd202d4acb05239d380616	0	b2d7819800b0df29582c371b75c35fae	pro	00000000000000000000000000000000000111111111111100000000000		Train	Train
nuclear energy	79f09d7c00052be3169a502db3f5fd08	0	56360e753b738c5728d57bdfd5aad14a	pro	0000011111110000000000000000000000000000000000000000000000000111111111111111100000000000000000000111111111111111111		Train	Train
nuclear energy	de532e102e0cb4a7029119f285aede12	0	a6506ef454c46e067b37e9d036519064	pro	000000000000000000001111111100000000000000000001111111110000000000000000000001111111111100000000		Dev	Train
nuclear energy	d921fc32cbf974aff52867b78122e6f6	0	f967d590ccd1f376cd2cecd6b86ad039	con	00000000000111111000000001111110000000000000000000000000000000000000000		Train	Train
nuclear energy	e53eab33053ad63eef64bee91e06d3a2	0	a5805b2f187008446170804c2ad738c2	pro	000000000000000000011111100000000000011111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000001111111111100000000000011111111111111111111		Test	
nuclear energy	b933a1dd80886370521985db834054a3	0	c317b7f0a6465f1db11c1299da7c6254	pro	0000000000000000000000000000000000000000000000000000000		Train	Train
nuclear energy	b933a1dd80886370521985db834054a3	1	0abf21099c0107b274d4525468b2565d	pro	111111111111111100000000000000000000000000011111111111111111111		Train	Train
nuclear energy	f448cd6a8799e7dfea75e2aeac6a9195	0	63ebb14eebb990ae8ff111c3d692d63e	pro	0000111111111111110000000000000000000000000000000000000000000000000000		Train	Train
nuclear energy	19fd5e06deaca0f9ecd9315a61e0b397	0	6d57fa23bf04f7e6f21b87b2ed4b0ec2	pro	000000000000000000000000000011111111111111111110000000000000000111111111110000111111111111111111111111111		Test	
nuclear energy	1e37deaae10ecc7f216b431e73c0458e	0	67f13f1aff7b0eecc9a4f8330f8e383e	pro	000000000000000001111000001111111111111111111100000000000001111100000000000000000000001111111111100000000000		Train	Train
nuclear energy	462dd40175d3746508123c117ffd5437	0	8195888b7ebf0b169dba56b5f768c2b1	con	000011111111111100000001111111100000000000000000000000000000000000000000000000000000000000000000111111		Test	
nuclear energy	d7b27ecd09d06d01a5919a11f0c06066	0	8c95c7cbd711de1b51075f72393fcbc4	pro	00001111111111111111111111111000000000111111111111100000000001111111111111111		Train	Train
nuclear energy	d7b27ecd09d06d01a5919a11f0c06066	1	095c7a2ad036f93989c1f4696c46e3d2	con	111111111111111111000000000111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111		Train	Train
nuclear energy	d9985febe9877e0e7b6569b3b492ed97	0	a0fd247a4e0e330328316c137ccda633	con	1111111111111111111100000000000000000000000000000000111111		Train	Train
nuclear energy	d9985febe9877e0e7b6569b3b492ed97	1	c4c0522bf2358236339828caec3de2e6	con	0000000001111111111111111000000000000001111111111111111111111111111000000000000000000000000111111111111111111111111111		Train	Train
nuclear energy	56e3fe9b492a6049bfe4dee464182744	0	e96cb42a99b80828ad2f0e920f4d0042	pro	1111110000000000000000000000000000000001111111111110000000000000000		Dev	Train
nuclear energy	e9088e20bafbac22e812db7100ab8222	0	2a5bbabcb2d4ca7eb21ec1e95955b017	pro	111110000000000000000000000000000000000000000000000000000000000000000000		Test	
nuclear energy	c9a5814b9ba7e7eacef5e0315ebda023	0	68ad023d3426e9698977df5ba707f884	con	0000011111111111111111000000000000000000000000000000011111111111111		Train	Train
nuclear energy	33e8e78b010c3e1ffaf040c0e38c60de	0	b7a4c0fa9a2a8df8a4d81379168199dc	pro	000111111111111000000000000011110000000000000000011111111110000000001111111111111111111111110000000000000000000000		Train	Train
nuclear energy	a7c908e66df2cb137b2fe726b2a83e34	0	82056ee8237d9b3c73af14292660c1b7	pro	000000000000000000000000000000000000000000000000000000000011110000000000000000000000001111111111111		Train	Train
nuclear energy	8699ec3f9e38eb574b1c4333a298d5db	0	f0456f563468c1d2003fb3a09cf2049b	con	00000000000000000000000000000000000000000000000001111111111111110000111111000000000000000000000000000111111111111111111		Train	Train
nuclear energy	40c7fd12b9a31983512990b0a9a2be81	0	3194023297008583e0989250141046e6	con	0000000000001111111111111111111111000000000000000000000000000001111100000111111111111111111		Train	Train
nuclear energy	9a1ee9a9be1116f00d2b0d7a10c8c849	0	6f3d0cf4ebd502cbe3673d9e32ecc602	pro	1111111111111111111110000000000000000000000000000000000000000000001111111111111111111111110000000000000000000111111111111		Train	Train
nuclear energy	58dbd5a88f1924095db4c31ce63f0f22	0	fee990ba883bf34efdfaec29f09d5b8f	con	111111111111110000000000000000000000000000011111111111111		Train	Train
nuclear energy	3c6506c0f7a12a08090a0deeb0beb4b6	0	7ffd3b22c02c4b10c7ad151d0be97b1f	con	000011111000011111111111111111000000000000000000000001111111111111111100000000011111000000000000000000011111111000000000011111111111111111111100000000000000011111111111111100001111110000000000000000000000000000		Train	Train
nuclear energy	d291c41de752064b2b1e1c49aebe5e7c	0	25b151462067da59bf2c120e168c20dd	con	0000000001111111111		Train	Train
nuclear energy	d291c41de752064b2b1e1c49aebe5e7c	1	23f1c770c7768dc3458f3187af2dd813	con	0000000000011111111100000111110000111111111111100001111111111111111		Train	Train
nuclear energy	1969890e37c8d495b36e1ffce85b9c12	0	27d23692070855a710a5e8ea041c55d9	pro	00000000000000111111000000000000000111111111111111111111111111111		Train	Train
nuclear energy	1969890e37c8d495b36e1ffce85b9c12	1	e1a5dcf3d7b2058516d8f1e482b31224	con	00000000011111100000000000000000000000000000000000000111110000000000011111100000000000000000000000000001111111111111		Train	Train
nuclear energy	fa6bdc6736a54018960309c46b536bc3	0	e50ebef118280b8b585e1aac5c3263f5	pro	111111111111111100000000000000000000000000000000000000000		Train	Train
nuclear energy	5b30cc514d55d7786341936b54757ed0	0	0c2394cb919afdac2230b35060a85533	con	0000111111111000000000111110000000000011111111111111100000000011111100000000011111111111		Train	Train
nuclear energy	8f2cf052a910d4319aa21c252dec572b	0	348c95a27785d2af1b94ac61c547521e	con	0000000000011111111111111100001110011111111111111111111111111111000000000000000011111111111111111111111100011100000000000000000000001111111111111111000000000000000000000000000000000011100000111110000000000000000011111111111		Test	
nuclear energy	ef21dcb9fc003f27a712c20282e7627f	0	8cdb9602f56f2b2d77e956f75389d016	con	111111110000000000000000000001111111111111000000000000000000000000000000000		Test	
nuclear energy	ef21dcb9fc003f27a712c20282e7627f	1	9f310d74eff38b9e4e796df00e71ad74	con	00000000000000111100000000000000000000000000000000000000000000000000000000000000011111111100000000000000000000000000000000011111		Test	
nuclear energy	a8a6e0f26cbc25edd44672d0814ca30c	0	fd237c7b0ffe9e11a57500554fc2f68a	pro	111111111111111111111111000000000000000000000000001111111111110000111111		Train	Train
nuclear energy	8cbe80ebbf049f66b48d3aab01854079	0	1a0174c41e56aad36b39ea8c783c50c6	con	0000000000000000000000000000000000000000000000001111111111111111110000000000011111111111111000000000000000000000000001111110000000000000000000000000000000		Train	Train
nuclear energy	08d96a35acf960354c8db9d92bfd38c8	0	59428ec6ad8391c91f7e05d4c0354667	pro	00001111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111000000000		Train	Train
nuclear energy	f7d0e06beba6bd7978bcf42263db16dc	0	6289d9202eab4f103ba1d6c9e926fa12	pro	11111111000000000000000000000000000000000000000000000000000000000011111111110000000000000000000000000000000111111111111111111111111		Train	Train
nuclear energy	bc8a30ddfde86e36d9c9748806683053	0	6dbc6b276d6435e7f5a7bff856c64f11	pro	00000000000000000000000001111111111111100000011100111000000111100000000000000000000000000000000000000000000000000000000000000000001111111111110000000000000011111111111111111000000000000000111		Test	
nuclear energy	1a89cbf864ce5cdb887d7b99d9833553	0	0caa1e4385716b88a856862228818e4b	pro	000000000000000000000000000000000000000000000000001111111111100000000000000000001111111111111111111111		Test	
nuclear energy	0ea082710347a20f89fcffb7309bf23f	0	3d1539046c3bbf9dac225848539ba190	pro	0000000000000111111111111111111000000000000000000000000000000000000001110011111111111100111111100011110000001111110011100011111111111111100000		Train	Train
nuclear energy	d9b713293a94e570d41a6789b437381c	0	c91672673e380754e83ebc8968c67f9b	pro	00000111111111110000000000000000000000000000000000000000000000000111111111111000000000111111111111111		Train	Train
nuclear energy	49a056bf40f87e84527019f42d8faf13	0	7b68a08a74bb8382d53c05d7eca261f1	pro	00000111111111111111111111111000000000000000000000000000000000000000000000000000000001111111111110000111111111111111100000000000000		Train	Train
nuclear energy	636fdb027b98d91da02408ac02a62fbc	0	1fcd8516379445907fb528f93d5d4e13	con	0000111111111100000000011111111111100000011111111111110000000000000000000000000000000000000000000000000000000		Dev	Train
nuclear energy	636fdb027b98d91da02408ac02a62fbc	1	01c13e2f19cf134c58278f72be81761c	con	0000000000000011110000111111111110000000000		Dev	Train
nuclear energy	eee705d348d8110a705dfefa839f9e39	0	9078cb2fff088ad2a0c1f467b8c1df27	con	0000000000000000000000000000000011111111100000000000000000000000000000000000000111110000111111		Train	Train
nuclear energy	18a6aefdf019fc66b99c19866484c38b	0	c4e90a8da9c84e50cc3c40293f5f8b82	pro	0000000000000111110000011111111111		Train	Train
nuclear energy	0a21d49d9a8363a8fcd4f54e6d8de4aa	0	70147b34de87ca4a72df66e4c666e522	con	1111111111111100000000000111111111110011111100000111111		Train	Train
nuclear energy	97e566c2829b48cf7839f4461a97442a	0	6b8c272898b4c09b96c34596ec75ea18	pro	0000111111110000000000000000000000000000000000000000000000111111000000000000000000000011111111111111100000000000111111111111111111111111111111110011111111100001111110000000000000000001111111000000111111111111110000111111111111111111111111		Train	Train
nuclear energy	473c66132c7e8e6cb7449635c4b6dbf2	0	851b888bb3f52728e9a610c3d5f01b7b	pro	000000000000000111111000000000000000000000000011111111111111111111111111		Dev	Train
nuclear energy	0f0a17b3509c7dbf35baf7c2ba6fac56	0	800ad853b90287f5768180d7666a6322	con	1111111111000000000000000000000000000001111111111111110000000000111111111111111110000000000000000000000000000000001111100001111110000000000011111111111		Train	Train
nuclear energy	252fe813681dbde54e4995f635dc77a9	0	d3f038243eefcf356e60afd231b249b4	pro	00000000000000000000000001111111111111110000111110011110011111110011111110000000000111111111		Test	
nuclear energy	b2df75fe19453eb72870b400b047bf2f	0	735be76a32f0b965317c9ec062aaff19	con	1111111111111000000000000000000000000000000011111100000000011111111111		Train	Train
nuclear energy	b23dd6b6b4707c50fffb2c5824f523ea	0	5d128112d873b30300a3a6a016e4f581	pro	111111111111111111111111111110000000000001111111111100000000000000000000111111111100000011111111111111111111		Train	Train
nuclear energy	20d97d254299aec89b391a0d3ebae3f8	0	02cf76579e166f877c2da734befbe4b5	pro	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111		Train	Train
nuclear energy	8c2388e76993471322451bc58289de27	0	c2241ee5a972bbba0d1bab6c7e15293c	pro	0000000011111111111100000000000000000000000000000000000001111110000000		Train	Train
nuclear energy	91323c9a741b7e6fa16b73347f975f6c	0	0650c7b6a4d422af7c2aeff69c63a29a	con	0000000001111111111000000000000111111111111000000111110000011111111110000000000000000000000000000000000000000000000000000000000000000000111111110000000000000000000000000000000011111111111111		Train	Train
nuclear energy	485564d6cb5de05b82765bd9af0a5387	0	faf4c051997809b834b1238b7c055675	con	000011111111111111000000000000000011111111111111000000000000000000000000000000011111111111111100000000000000000000000000000011111111111100000000001111111111111		Train	Train
nuclear energy	a87237bd0a2ca11e2516018bab0db979	0	c339c64eba3400a8903a875d4502441f	pro	00000011111111111000000000000111111000000000000000000000000000000000000000		Test	
nuclear energy	a87237bd0a2ca11e2516018bab0db979	1	97d0d69a004b494e4b6553b505c05618	con	0000000000000000000111111111110000000011111000000000111111111		Test	
nuclear energy	bd7ad2283cba9b92fa64b1773046d4fa	0	cb877154f31bedefda9c28ff36b08704	pro	11111111111111111111111111111110000000001111111111111111100001111111111111111111111111		Train	Train
nuclear energy	e30a976a028a4bfbed92845ce187eab0	0	d685f67d37ddeb437a4e97720e3d2399	pro	0000111111111111111111111111100000000000000000000001111100000111111111111111100000000000000000001111111110000000000000000111111111110000000000000000111111111111111111111111		Train	Train
nuclear energy	bf36792ed2bd4b2d0d398923e375a9aa	0	60a71cbe47205302bbb8ec1f83c7737a	pro	00000000000011110000000000000000000000000000000000000111111100001111111111111111111111111110000000000000000000		Train	Train
nuclear energy	05b62791b26c0192ed35689940470538	0	c89cabf7438413a50b43fd311b80d2f9	pro	000000000000001111000000000000000111111111111111111100000000000000000000000000000000000000000000000000000111111111111		Train	Train
nuclear energy	8f6c751fb89b74c655877c3a53a48293	0	80e28afc69ff8b1868a5dc5fd272b0c2	con	11111111111111111111111100000000000000		Train	Train
nuclear energy	3b708203bf042f67aa276efc045525fb	0	de590415a23215742300256af9267bc4	con	11111111111000000000000000111111110000000000000000001111111111111111		Train	Train
nuclear energy	acfdb3ec0ff8807f85c857adf0b67b1d	0	38b8d947baa5427e475ce25aa6ef4f78	pro	11111100000000000000000000000000000000000000000000000000000000000011111		Train	Train
nuclear energy	555c509e33cf5d2810b5cd802787085a	0	640c58fdbd2b976ab3a183df641b910f	con	111111111111111111100000000000000000000000000000000011111111111111111111111000000000000000000000000000000001111111111111111111110000000000000000000000000000000001111111111111111111111		Train	Train
nuclear energy	18dbc7cf01a9a63ddfa98b64a4dcffc3	0	52d2099cb965b1c869c8028d41769b62	con	1111111111111000000000		Train	Train
nuclear energy	18dbc7cf01a9a63ddfa98b64a4dcffc3	1	d8d0eddeadc01080b6e029df92c4b8f6	pro	111111111100000000000000000000111111111111111100111111111111111111110000000000000000000001111111111111111000000000000000000000000000		Train	Train
nuclear energy	b382a8f87ad2d19e6d7233a91b02ba2f	0	0729dccb382fa5a740ae3a785c306253	pro	0000111111111100000011111111111111111110000000000000000000000000000000000000000000000		Train	Train
nuclear energy	492cfaafabdb9eae494f2298154d2743	0	d86c739b2f9dbc951dfb7a12e2467238	pro	1111111111111100000000000000000000001111111111111111111111000000111000001111		Test	
nuclear energy	492cfaafabdb9eae494f2298154d2743	1	8b3a8c0b4c1dc02739f4d494ddbf8111	con	00000000000011111111111110000011111111111111		Test	
nuclear energy	f7ac8d17dea8ffad12f563545c6daaa0	0	4928fe8e41c2c73fe3cf075c03b7cd24	pro	0000111111111000000001111111111111111111111100000000000000000000000000000		Train	Train
nuclear energy	612dab2d6a555dd8d4ea7032db15cf6e	0	e71f35eda41aee5a42716ea8ef61ddbf	con	000000000000111111111000000000000000000111111111111100000011111111111		Train	Train
nuclear energy	612dab2d6a555dd8d4ea7032db15cf6e	1	50663b311d71521c06f73014df41a8dd	con	1111100000000000000000000000000000000000000000000000000000000000000011111100000000111111111110000000000000000000000011111111111111111		Train	Train
nuclear energy	25503c7b41caf4df7e783e49b4338ce4	0	bcdee35b70b2b71eb88817be7c4829ad	con	11111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000111111111110111111111100000000000000000000011111111111111		Train	Train
nuclear energy	55ff129fd2a6b5bd920f514c24c1af96	0	fd7291aca5de63735fb30d3ad9b15a79	pro	0000000000000000000000000000000000000011111111111111100000000111111111110000000000000000000000000111110000111111111111111111111		Train	Train
nuclear energy	72dfb8d17efaad5c6aee443ea2dc3f10	0	e45e162c6c84af99cf808009f8fdac68	pro	00000000000000000000000000000000000000000000000000000000000000000000000000111111111111		Train	Train
nuclear energy	6e62f62e610c28127c92570a3ae23240	0	bd4a6dbc7b53328cfa7511bd2e436ce3	pro	1111111111111111110000000000000000111111111111111111111111000000000000000000000000111111		Train	Train
nuclear energy	37c3e08a7f389174c3471aa23ec383f9	0	30c683af93e486f169544d580afe82e1	pro	000000000000000000000000000000000000000001111110000000001111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111		Train	Train
nuclear energy	60a517882bcbd54fddfc3f9062a53645	0	1b7d1ddd0a936abbd5b1312961b7dc44	pro	000000000000000000000000000000000000000000000001111111111111		Test	
nuclear energy	60a517882bcbd54fddfc3f9062a53645	1	37040f98d21645e38d674b63b6f9576e	pro	00000000000000000111111111111111100001111111111111111000000000000000000000000000000000111111111111		Test	
nuclear energy	7eada1f185640bce4101a0b43ac24f2f	0	f4affadfaabd4bb6ce3c14e3c6e99906	con	11110000000000000001111111111100111000000111111111111000000000000000000		Test	
nuclear energy	d6be2924ede1991cef5e506407b05a81	0	2afd167bad0d41f5ffb1654294ad3ad0	con	00000111111100000000000000000000111111111111111110000000000000000011111000000000000000000000		Train	Train
nuclear energy	d6be2924ede1991cef5e506407b05a81	1	4e1fdcbfec045c079ef480004bf39b41	con	1111111110000000000000001111111110000000000000000000000000000000000000000000000000000000000		Train	Train
nuclear energy	5c677cd62ad6fb41a20e57d72b3a89d4	0	784b40cbac26bb6f865182ff64143dc4	pro	0000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111100000111111111111111111111111		Train	Train
nuclear energy	b27cfe48c62361df3229dac5d45ba2a3	0	ac1c830f6a37b78306e1013e27560079	con	0000011111111111111111111000000001111111111111111000011111000000001111000011111000000000000000000000111100000000000111111111111		Train	Train
nuclear energy	2feb7c9aa2f66abe7203a41bc5d552d4	0	a21e3addcca9f67097a5e47d234b52a7	pro	00000000000000000000000001111111111111111110000000000000011111111111111110000000000000000000000000000000000000000011111111111111000000000000000000000000000000000111111111111111		Train	Train
nuclear energy	c967792e475a4813fd2125ad03a640e3	0	b4ee6942e08bfeafdd0d7706621079cc	con	00000001111110000011111111111111110000000000000000000000000000000000000000000000000000000000		Dev	Train
nuclear energy	4c5e5dd6852336b3926e73da0ef0f1ff	0	15b4279d1aca5273c80e7f1c7d7a734b	pro	000000000000000000000000000000000000000011111111111111000000000000000000000111100000000000011111111111111111111111100000000000000000000000000000000000000000000000000		Train	Train
nuclear energy	34f391993d2e6291006dd22c6401e9a1	0	e6ef05bd0847b265e6a7022b1c6da3bd	pro	000000000011111111111111111000001111111111111111100000000000011111		Train	Train
nuclear energy	99170a6c57343c424c4311c676b5d829	0	7ebf4b032c5785a505d0da20e1fcc9ed	pro	0000000000000000000000000000000000111111111111110000000000000000000000000000000000000000000000000001111111111111000000000000000		Test	
nuclear energy	f8bd7a126c163f9047c480d196ac1cae	0	f671c56bda6a86953e025dd2ea5469b9	con	0000000001111110000000000000000000000000000000000001111000001111111111111110000011111111		Train	Train
nuclear energy	231edae256e56869abde1d9d06c7d44a	0	bde56676615082df7ba3940aca84738b	con	000000000000011111111111110000111111110000011111111111		Train	Train
nuclear energy	60f1d3ff31bbb1da9bfc8358cd3a5dc9	0	5e8d85d74f90a29b03890e5dd275a415	pro	000000000000000000000000000000011111110000000000000000000000000000011111100000000000000000000000		Train	Train
nuclear energy	b8035260ae40145086615e2def17d7ee	0	ad31c95a0cd78fae20e741ab6abfb580	pro	0000000000000000000000001111111111111111000000000000000000111111111111000011111111111111		Dev	Train
nuclear energy	eece73afc94feee93859c2de967f668f	0	cced2aa4e725f46ab046a7b41350f7e0	pro	00000000000000000011111111111111		Train	Train
nuclear energy	be306542382fe2d992927513211f2e5c	0	f83a20f329e92bf3a33f302f26ba1b7d	con	00000000000000000000000000011111111110000000000000000		Test	
nuclear energy	a8b1ee45f33cebfca2c1812ef6019d24	0	a4534261e0c84245c9c244b036da1fc3	pro	11111111110000011111111100000000000000000111100000000001111110000000000000000111111111100001111111111111110000000001111111110000111111111111111		Train	Train
nuclear energy	225ec3d0677ae1b998d135c11867781a	0	aacdad94e18348a5c964dd7cd6c590fa	con	00000000111111111111111111000000000000000000000011111111111111111000000000111111111110000011111111		Train	Train
nuclear energy	657f2878361b0f2deabbc0c22e4de996	0	5d00d987551e197c6b3af13ec50fb76e	pro	000011111100000000000000000000000000000000000000001111111110000001111000000111111111111111111111111100000000000000000000000011111111111		Train	Train
nuclear energy	ca8c65c3b0293da3b24e1728b160aaea	0	0618f40b8d466eb5b003e14b716f7e52	con	0000111111100000011111111100000000000000000000000011111111110000000000000000000000000000001111000000000000000		Test	
nuclear energy	8d6a96b7c06d753a790a284def97f893	0	e8367f8aeaa740313d08db50f9b58daf	con	0000000000000000000000000000000000000000000000000000000000000111111111111111111111111111100000000000011111111111110000000000000111111111111		Train	Train
nuclear energy	746c9992bd76b8a6f2fed200357176b7	0	69e7a00b4c0b4970350648615bcdb453	con	111111111100001111111111111111111111110000000000000000000000000000000000000111111111111111111111111000000000000000000000000000000000000000000000000		Train	Train
nuclear energy	d2e913eaf57a85aba02d5595f8498236	0	59c49ffcc33f820999727d00efeec1f1	pro	111111111111100111111111111111100000000000000000000000000000000000000000000000000000000000000000000000		Train	Train
nuclear energy	b67c5d58a6ed104467b415dcc7e7ff60	0	9a5726aebcc2b30cba215fcec2f03d11	con	0000111111111111111100000000000000000000000000000000000011111111000011111100111111110000001111111100000000000000000000011111111111111111		Train	Train
nuclear energy	229934b2d294213c5489fae297bf8697	0	cf25a28f8a339d30a946eedd14b6dff3	pro	0000000000000000011111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000011111000011111000001111111100000000000000000000000000000000000000000000000000011111		Train	Train
nuclear energy	094ac0f98f5544586eb94e78cd77c79b	0	2740a207bfd185157328ee1c5e2829cd	pro	000000000000000000111111111000000000000000000011100000		Train	Train
nuclear energy	a18a17a3af013749f980184d402a92c1	0	62c8079a96c8d49d79d87320bba9596f	pro	000000111111111111111111111111100000000000000000000000000000000011111111111111111000000001111111111100000011111111111100000000000000000000000000000000000000001111111111111100000000000000000000		Train	Train
nuclear energy	46afdd44f609b52e41631f8c08f2ae2c	0	141656344be04e297caf4cfca57036d4	pro	00000000000000000000000000000000000000011111111111111111		Train	Train
nuclear energy	4c5bf3938eb7cf06f2b8ae0cc93bc4fb	0	78da268313b2972d0688f780787c5b29	pro	0000000000000000000000000111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111111111111100000111111111111111111111		Train	Train
nuclear energy	880deb3049129b39bb94c53b6939f471	0	b649589170e953e5bdbc2109155cb418	con	1111111110000000001111111111111111110000000000001111000000000000000000000		Dev	Train
nuclear energy	880deb3049129b39bb94c53b6939f471	1	b454f6482fb98ddc7a2e08c9a9d14b11	pro	00000000000000000001111110000000000000000000000000000000000000000111111111111111111111111		Dev	Train
nuclear energy	253d5875bcc1235ff4c4cd271b0548bc	0	8e43e82e02cb679df65ca9c9ec5f5d2a	con	1111111000000111111111111111111111000000000001111111110000000000000000000000000000000000000000011111111111111000001111111		Train	Train
nuclear energy	e1e5bfaf49914e5d99b2a081391c1438	0	c3066f87bb01386ff924d2e628c79850	con	1111111111110000000000000001111111111100000011111111111		Dev	Train
nuclear energy	e1e5bfaf49914e5d99b2a081391c1438	1	9663e749a3e4eca9ea374e5248162919	con	111111111111100000000011111100000000111111111111100000111111		Dev	Train
nuclear energy	949ecd86e341df487a0825293f41a10b	0	f513d844a661d766e0d1ee47d49facc3	con	00000000001111111111111111111110000000011100000000000000000111111111111000000000000000000000000000000000000000000000000000000		Dev	Train
nuclear energy	708c045d4ffa050f02885850093ab6a4	0	50db8d996382287f8ef0d6b4cbddb4e6	con	111111111111111100000000000000000000000000000000000011111111111111		Train	Train
nuclear energy	708c045d4ffa050f02885850093ab6a4	1	22dc40d9d7d49ee65fc114de4ea26765	con	00000000000001111111111111100000000000000011111111111111110000000000000000000000000000000000000111111111111111111		Train	Train
nuclear energy	25b675ce7f8d43d4619817521654f504	0	833b1280393143785bf467a3398a2b97	pro	0000000000000000000000000000000000000000000000011111000000000000000000000000001111100000000		Train	Train
nuclear energy	eaa560ffc31ade6b27af66b7752e754f	0	be33c75bb27ee22dd2e2922a06dcb4b9	pro	0000000000000000000000000000000000001111111100000000000000011111111111111100000011111111111111001111111111111100001111111111111111		Train	Train
nuclear energy	424b681a06a4c371d6f7262b96b8f098	0	eb89f80c6fa345dc42ab060f1e5b2285	con	000000001111100000000000000000000000000000000000000011111111111111111		Train	Train
nuclear energy	424b681a06a4c371d6f7262b96b8f098	1	9ebd9c329bf16d866b0f2f9ab1fdb4af	con	00000000000000111111111111111111000000000000000000000000000000000000000000000000000000000000111111111111111111111111		Train	Train
nuclear energy	5e78a4625a777c93cd597bc1f76f8c71	0	82e66154fda9903c8894081057b4f914	pro	00000000011111111110000000000000000000000000000001111111111100000000000000000000000000111111110000111111111		Test	
nuclear energy	b8a50c6d1c55c50e3bbd0594ca72deac	0	0e2f7ae7c8233d66800936436296d96f	con	00000000000000000000000000000000000000000000000001111111111111111		Train	Train
nuclear energy	5a54b48b55aea55fa81802502712c1ad	0	8e6d398d94a83224640de1df9351e857	con	00000000000000000000011111111111100000000000001111111111111110000000000000000111111111000000		Train	Train
nuclear energy	cdaf43aed5477bfba5a79bbc9a9ec51a	0	5bd9c53ef6d1bde2bd7e6a95ebede005	pro	000011111111111111111100000000000000000000000000000000000000000000000011111111111111111		Test	
nuclear energy	cd087b8bdebc68654564e8411b771433	0	0d3a9188a36065b7e232f8611b2a15e6	con	000000000001111111111111100000000000000000001111111111111000000000000000000000000000000000000000111111111111		Train	Train
nuclear energy	8d8cf67a5d356ddbc04d4e19ca9f6bb8	0	5c927024aa3b9415abe37c83d3de68a3	pro	000011111000000011111111111111111111111		Train	Train
nuclear energy	8d8cf67a5d356ddbc04d4e19ca9f6bb8	1	812ed0f4791cc24622a7ceac633e247f	pro	000000000000000001111111111100000000000001111111111111111111111110000111111111111		Train	Train
nuclear energy	a4eb5f1a5327c0102eb59ea7b3690744	0	b9c4500b7278c11d1b5d02a775186ae5	pro	0000000000000000000111100000000000000000000000000000000000000000001111100000000000000000		Train	Train
nuclear energy	2ad7991a36e16ee2bfd4b47dd89b9b1b	0	33856ce7c80ded38fc8b079f52de9dc2	pro	11111111111111111111100000000000011111111111110000111111111111111000000000000000000000011111111111111111111111110000000000000000000000001111111100001111111111111		Train	Train
nuclear energy	fa9166b9c98526244da8606938222710	0	7b3a263020d15fe7f46665dc9eea3473	pro	0000000000000000000111111111111110000000000000000000000111111111100000000000		Dev	Train
nuclear energy	8cf7866b1bef13178770a59d508ad77b	0	b7314a729ac463aa6f35abb9728fa88b	pro	00000001111000000000000111111111111111111111111111111100000000000001111111111111110000000000000000000000000000000000000000000000000000000000000000000000		Train	Train
nuclear energy	dd05c2d25f47b72174182ea72dc81bff	0	2e5ff83640af86c7735373cd2d3e97d9	pro	11111111111110000000000001111111100000000000000000000000000000000000000000000000000000000000000000000000111111111111111111000011111100000000000000000000000000000		Train	Train
nuclear energy	7a325afc2b82e985c61662f84eb625df	0	77c140ca218c9899b2bef402335fec81	pro	000000000011111111111111100000000000000000000000000000000000111111111111111		Train	Train
nuclear energy	9143b7722157560d76321384c716a64a	0	67b3fded55ebf68c1e93dff0135e0698	pro	0000000000000000111111111000000000000000000000111111111111111000000000000000000000000000000000000111111111111111000000000000000000011111111111111111111		Train	Train
nuclear energy	395c71408740c2f13de1d4dfdd49fa17	0	30cf2826d20447a2cffd4e68ec876c6e	pro	0000000000000000000000000011111111111110000000000000000000111111111111111100000000000111111111111100000000000000000		Train	Train
nuclear energy	a239994bdc23bef68c0d583650fd55ca	0	e42bfafbdc36642f314945762db6494e	pro	00000000111111111111000000000000000000000000000000000000000000000000000000000000000011111100000000000011111		Test	
